Tipo dato,Misura,Ordine scolastico,Territorio,Seleziona periodo,Gestione della scuola,0,Flags
"ripetenti - maschi e femmine","valori assoluti","primaria","Campania","2014","non statale pubblica",2,
"ripetenti - maschi e femmine","valori assoluti","primaria","Puglia","2010","pubblica",270,
"ripetenti - maschi e femmine","valori assoluti","primaria","Puglia","2011","pubblica",325,
"ripetenti - maschi e femmine","valori assoluti","primaria","Puglia","2012","pubblica",292,
"ripetenti - maschi e femmine","valori assoluti","primaria","Puglia","2013","pubblica",205,
"ripetenti - maschi e femmine","valori assoluti","primaria","Puglia","2014","pubblica",401,
"ripetenti - maschi e femmine","valori assoluti","primaria","Puglia","2010","privata",15,
"ripetenti - maschi e femmine","valori assoluti","primaria","Puglia","2011","privata",13,
"ripetenti - maschi e femmine","valori assoluti","primaria","Puglia","2012","privata",10,
"ripetenti - maschi e femmine","valori assoluti","primaria","Puglia","2013","privata",9,
"ripetenti - maschi e femmine","valori assoluti","primaria","Puglia","2014","privata",14,
"ripetenti - maschi e femmine","valori assoluti","primaria","Puglia","2010","totale",285,
"ripetenti - maschi e femmine","valori assoluti","primaria","Puglia","2011","totale",338,
"ripetenti - maschi e femmine","valori assoluti","primaria","Puglia","2012","totale",302,
"ripetenti - maschi e femmine","valori assoluti","primaria","Puglia","2013","totale",214,
"ripetenti - maschi e femmine","valori assoluti","primaria","Puglia","2014","totale",415,
"ripetenti - maschi e femmine","valori assoluti","primaria","Puglia","2010","statale",267,
"ripetenti - maschi e femmine","valori assoluti","primaria","Puglia","2011","statale",325,
"ripetenti - maschi e femmine","valori assoluti","primaria","Puglia","2012","statale",292,
"ripetenti - maschi e femmine","valori assoluti","primaria","Puglia","2013","statale",205,
"ripetenti - maschi e femmine","valori assoluti","primaria","Puglia","2014","statale",401,
"ripetenti - maschi e femmine","valori assoluti","primaria","Puglia","2010","non statale pubblica",3,
"ripetenti - maschi e femmine","valori assoluti","primaria","Basilicata","2010","pubblica",31,
"ripetenti - maschi e femmine","valori assoluti","primaria","Basilicata","2011","pubblica",19,
"ripetenti - maschi e femmine","valori assoluti","primaria","Basilicata","2012","pubblica",15,
"ripetenti - maschi e femmine","valori assoluti","primaria","Basilicata","2013","pubblica",12,
"ripetenti - maschi e femmine","valori assoluti","primaria","Basilicata","2014","pubblica",21,
"ripetenti - maschi e femmine","valori assoluti","primaria","Basilicata","2010","privata",1,
"ripetenti - maschi e femmine","valori assoluti","primaria","Basilicata","2011","privata",1,
"ripetenti - maschi e femmine","valori assoluti","primaria","Basilicata","2012","privata",0,
"ripetenti - maschi e femmine","valori assoluti","primaria","Basilicata","2013","privata",0,
"ripetenti - maschi e femmine","valori assoluti","primaria","Basilicata","2014","privata",0,
"ripetenti - maschi e femmine","valori assoluti","primaria","Basilicata","2010","totale",32,
"ripetenti - maschi e femmine","valori assoluti","primaria","Basilicata","2011","totale",20,
"ripetenti - maschi e femmine","valori assoluti","primaria","Basilicata","2012","totale",15,
"ripetenti - maschi e femmine","valori assoluti","primaria","Basilicata","2013","totale",12,
"ripetenti - maschi e femmine","valori assoluti","primaria","Basilicata","2014","totale",21,
"ripetenti - maschi e femmine","valori assoluti","primaria","Basilicata","2010","statale",31,
"ripetenti - maschi e femmine","valori assoluti","primaria","Basilicata","2011","statale",19,
"ripetenti - maschi e femmine","valori assoluti","primaria","Basilicata","2012","statale",15,
"ripetenti - maschi e femmine","valori assoluti","primaria","Basilicata","2013","statale",12,
"ripetenti - maschi e femmine","valori assoluti","primaria","Basilicata","2014","statale",21,
"ripetenti - maschi e femmine","valori assoluti","primaria","Calabria","2010","pubblica",454,
"ripetenti - maschi e femmine","valori assoluti","primaria","Calabria","2011","pubblica",574,
"ripetenti - maschi e femmine","valori assoluti","primaria","Calabria","2012","pubblica",366,
"ripetenti - maschi e femmine","valori assoluti","primaria","Calabria","2013","pubblica",266,
"ripetenti - maschi e femmine","valori assoluti","primaria","Calabria","2014","pubblica",537,
"ripetenti - maschi e femmine","valori assoluti","primaria","Calabria","2010","privata",12,
"ripetenti - maschi e femmine","valori assoluti","primaria","Calabria","2011","privata",16,
"ripetenti - maschi e femmine","valori assoluti","primaria","Calabria","2012","privata",15,
"ripetenti - maschi e femmine","valori assoluti","primaria","Calabria","2013","privata",5,
"ripetenti - maschi e femmine","valori assoluti","primaria","Calabria","2014","privata",8,
"ripetenti - maschi e femmine","valori assoluti","primaria","Calabria","2010","totale",466,
"ripetenti - maschi e femmine","valori assoluti","primaria","Calabria","2011","totale",590,
"ripetenti - maschi e femmine","valori assoluti","primaria","Calabria","2012","totale",381,
"ripetenti - maschi e femmine","valori assoluti","primaria","Calabria","2013","totale",271,
"ripetenti - maschi e femmine","valori assoluti","primaria","Calabria","2014","totale",545,
"ripetenti - maschi e femmine","valori assoluti","primaria","Calabria","2010","statale",454,
"ripetenti - maschi e femmine","valori assoluti","primaria","Calabria","2011","statale",574,
"ripetenti - maschi e femmine","valori assoluti","primaria","Calabria","2012","statale",366,
"ripetenti - maschi e femmine","valori assoluti","primaria","Calabria","2013","statale",266,
"ripetenti - maschi e femmine","valori assoluti","primaria","Calabria","2014","statale",537,
"ripetenti - maschi e femmine","valori assoluti","primaria","Isole","2010","pubblica",1635,
"ripetenti - maschi e femmine","valori assoluti","primaria","Isole","2011","pubblica",1501,
"ripetenti - maschi e femmine","valori assoluti","primaria","Isole","2012","pubblica",1495,
"ripetenti - maschi e femmine","valori assoluti","primaria","Isole","2013","pubblica",1292,
"ripetenti - maschi e femmine","valori assoluti","primaria","Isole","2014","pubblica",1684,
"ripetenti - maschi e femmine","valori assoluti","primaria","Isole","2010","privata",180,
"ripetenti - maschi e femmine","valori assoluti","primaria","Isole","2011","privata",163,
"ripetenti - maschi e femmine","valori assoluti","primaria","Isole","2012","privata",108,
"ripetenti - maschi e femmine","valori assoluti","primaria","Isole","2013","privata",76,
"ripetenti - maschi e femmine","valori assoluti","primaria","Isole","2014","privata",109,
"ripetenti - maschi e femmine","valori assoluti","primaria","Isole","2010","totale",1815,
"ripetenti - maschi e femmine","valori assoluti","primaria","Isole","2011","totale",1664,
"ripetenti - maschi e femmine","valori assoluti","primaria","Isole","2012","totale",1603,
"ripetenti - maschi e femmine","valori assoluti","primaria","Isole","2013","totale",1368,
"ripetenti - maschi e femmine","valori assoluti","primaria","Isole","2014","totale",1793,
"ripetenti - maschi e femmine","valori assoluti","primaria","Isole","2010","statale",1635,
"ripetenti - maschi e femmine","valori assoluti","primaria","Isole","2011","statale",1501,
"ripetenti - maschi e femmine","valori assoluti","primaria","Isole","2012","statale",1495,
"ripetenti - maschi e femmine","valori assoluti","primaria","Isole","2013","statale",1292,
"ripetenti - maschi e femmine","valori assoluti","primaria","Isole","2014","statale",1684,
"ripetenti - maschi e femmine","valori assoluti","primaria","Isole","2010","non statale pubblica",0,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sicilia","2010","pubblica",1458,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sicilia","2011","pubblica",1340,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sicilia","2012","pubblica",1320,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sicilia","2013","pubblica",1151,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sicilia","2014","pubblica",1506,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sicilia","2010","privata",176,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sicilia","2011","privata",161,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sicilia","2012","privata",101,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sicilia","2013","privata",74,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sicilia","2014","privata",107,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sicilia","2010","totale",1634,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sicilia","2011","totale",1501,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sicilia","2012","totale",1421,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sicilia","2013","totale",1225,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sicilia","2014","totale",1613,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sicilia","2010","statale",1458,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sicilia","2011","statale",1340,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sicilia","2012","statale",1320,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sicilia","2013","statale",1151,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sicilia","2014","statale",1506,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sardegna","2010","pubblica",177,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sardegna","2011","pubblica",161,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sardegna","2012","pubblica",175,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sardegna","2013","pubblica",141,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sardegna","2014","pubblica",178,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sardegna","2010","privata",4,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sardegna","2011","privata",2,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sardegna","2012","privata",7,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sardegna","2013","privata",2,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sardegna","2014","privata",2,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sardegna","2010","totale",181,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sardegna","2011","totale",163,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sardegna","2012","totale",182,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sardegna","2013","totale",143,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sardegna","2014","totale",180,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sardegna","2010","statale",177,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sardegna","2011","statale",161,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sardegna","2012","statale",175,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sardegna","2013","statale",141,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sardegna","2014","statale",178,
"ripetenti - maschi e femmine","valori assoluti","primaria","Sardegna","2010","non statale pubblica",0,
"ripetenti - femmine","valori assoluti","primaria","Italia","2010","pubblica",2732,
"ripetenti - femmine","valori assoluti","primaria","Italia","2011","pubblica",3133,
"ripetenti - femmine","valori assoluti","primaria","Italia","2012","pubblica",2796,
"ripetenti - femmine","valori assoluti","primaria","Italia","2013","pubblica",2105,
"ripetenti - femmine","valori assoluti","primaria","Italia","2014","pubblica",3748,
"ripetenti - femmine","valori assoluti","primaria","Italia","2010","privata",196,
"ripetenti - femmine","valori assoluti","primaria","Italia","2011","privata",181,
"ripetenti - femmine","valori assoluti","primaria","Italia","2012","privata",165,
"ripetenti - femmine","valori assoluti","primaria","Italia","2013","privata",101,
"ripetenti - femmine","valori assoluti","primaria","Italia","2014","privata",197,
"ripetenti - femmine","valori assoluti","primaria","Italia","2010","totale",2928,
"ripetenti - femmine","valori assoluti","primaria","Italia","2011","totale",3314,
"ripetenti - femmine","valori assoluti","primaria","Italia","2012","totale",2961,
"ripetenti - femmine","valori assoluti","primaria","Italia","2013","totale",2206,
"ripetenti - femmine","valori assoluti","primaria","Italia","2014","totale",3945,
"ripetenti - femmine","valori assoluti","primaria","Italia","2010","statale",2670,
"ripetenti - femmine","valori assoluti","primaria","Italia","2011","statale",3091,
"ripetenti - femmine","valori assoluti","primaria","Italia","2012","statale",2730,
"ripetenti - femmine","valori assoluti","primaria","Italia","2013","statale",2048,
"ripetenti - femmine","valori assoluti","primaria","Italia","2014","statale",3711,
"ripetenti - femmine","valori assoluti","primaria","Italia","2010","non statale pubblica",62,
"ripetenti - femmine","valori assoluti","primaria","Italia","2011","non statale pubblica",42,
"ripetenti - femmine","valori assoluti","primaria","Italia","2012","non statale pubblica",66,
"ripetenti - femmine","valori assoluti","primaria","Italia","2013","non statale pubblica",57,
"ripetenti - femmine","valori assoluti","primaria","Italia","2014","non statale pubblica",37,
"ripetenti - femmine","valori assoluti","primaria","Nord-ovest","2010","pubblica",673,
"ripetenti - femmine","valori assoluti","primaria","Nord-ovest","2011","pubblica",811,
"ripetenti - femmine","valori assoluti","primaria","Nord-ovest","2012","pubblica",705,
"ripetenti - femmine","valori assoluti","primaria","Nord-ovest","2013","pubblica",636,
"ripetenti - femmine","valori assoluti","primaria","Nord-ovest","2014","pubblica",997,
